Date,Open,High,Low,Close,Adj Close,Volume
2019-04-15,148.750000,148.800003,148.059998,148.559998,137.637863,2083000
2019-04-16,149.000000,149.059998,148.240005,148.600006,137.674866,2953300
2019-04-17,149.199997,149.220001,147.770004,148.050003,137.165375,2983900
2019-04-18,148.399994,148.399994,147.509995,148.270004,137.369171,2457000
2019-04-22,147.949997,148.410004,147.770004,148.309998,137.406235,2148600
2019-04-23,148.550003,149.919998,148.449997,149.800003,138.786697,2344200
2019-04-24,149.779999,150.050003,149.470001,149.600006,138.601395,1924600
2019-04-25,149.539993,149.690002,148.600006,149.350006,138.369797,2428600
2019-04-26,149.410004,150.160004,148.990005,150.160004,139.120224,2184500
2019-04-29,150.220001,150.690002,150.130005,150.380005,139.324036,2461500
2019-04-30,150.279999,150.600006,149.300003,150.389999,139.333313,2224500
2019-05-01,150.800003,150.869995,149.240005,149.270004,138.295639,3761300
2019-05-02,149.149994,149.740005,148.059998,149.020004,138.064041,2537800
2019-05-03,149.800003,150.699997,149.699997,150.630005,139.555664,2147100
2019-05-06,148.190002,150.339996,148.020004,150.149994,139.110947,2635300
2019-05-07,148.839996,149.089996,146.429993,147.559998,136.711380,4385800
2019-05-08,147.350006,148.240005,147.009995,147.320007,136.489014,2492100
2019-05-09,146.059998,147.179993,145.059998,146.850006,136.053604,2768000
2019-05-10,146.330002,147.960007,144.649994,147.529999,136.683563,3175300
2019-05-13,144.699997,145.149994,143.250000,143.800003,133.227814,4241900
2019-05-14,144.279999,145.910004,144.139999,145.100006,134.432236,3090200
2019-05-15,144.229996,146.270004,144.050003,145.960007,135.228989,2072300
2019-05-16,146.330002,148.029999,146.289993,147.279999,136.451920,2319500
2019-05-17,146.059998,147.639999,146.009995,146.240005,135.488403,1923900
2019-05-20,145.259995,145.919998,144.779999,145.199997,134.524918,1669200
2019-05-21,146.110001,146.809998,146.039993,146.619995,135.840469,1438800
2019-05-22,146.059998,146.570007,145.770004,146.089996,135.349457,1539800
2019-05-23,144.830002,144.850006,143.380005,144.229996,133.626175,2701100
2019-05-24,144.960007,145.229996,144.160004,144.580002,133.950439,1381900
2019-05-28,144.820007,145.279999,143.250000,143.309998,132.773865,3866100
2019-05-29,142.619995,142.800003,141.440002,142.330002,131.865875,2955100
2019-05-30,142.690002,143.169998,141.949997,142.610001,132.125320,2621700
2019-05-31,141.110001,141.589996,140.600006,140.690002,130.346420,2836300
2019-06-03,140.690002,141.380005,139.619995,140.410004,130.087036,4765100
2019-06-04,141.729996,143.610001,141.470001,143.559998,133.005417,2767600
2019-06-05,144.389999,144.820007,143.270004,144.660004,134.024582,5059700
2019-06-06,144.820007,145.850006,144.350006,145.470001,134.775009,2795600
2019-06-07,146.059998,147.449997,145.979996,146.789993,135.997986,1667900
2019-06-10,147.729996,148.570007,147.539993,147.610001,136.757690,2259800
2019-06-11,148.619995,148.830002,147.080002,147.470001,136.627975,1724500
2019-06-12,147.350006,147.639999,146.929993,147.270004,136.442703,1729900
2019-06-13,147.789993,148.089996,147.429993,147.949997,137.072693,1726600
2019-06-14,147.800003,147.990005,147.270004,147.630005,136.776215,1401000
2019-06-17,147.279999,147.669998,147.139999,147.190002,136.875717,2506100
2019-06-18,148.199997,149.470001,148.070007,148.800003,138.372910,2261100
2019-06-19,148.910004,149.490005,148.389999,149.309998,138.847168,4049900
2019-06-20,150.729996,150.850006,149.449997,150.679993,140.121170,2968100
2019-06-21,150.399994,150.940002,150.039993,150.699997,140.139740,2414300
2019-06-24,150.330002,150.470001,149.710007,149.860001,139.358612,1977300
2019-06-25,149.869995,149.899994,148.300003,148.440002,138.038132,2309500
2019-06-26,148.860001,149.190002,148.130005,148.160004,137.777725,1903700
2019-06-27,148.660004,149.199997,148.559998,149.050003,138.605392,2392200
2019-06-28,149.509995,150.169998,149.309998,150.089996,139.572510,2589600
2019-07-01,151.850006,151.919998,150.509995,151.149994,140.558258,3960800
2019-07-02,151.119995,151.500000,150.660004,151.500000,140.883682,2705400
2019-07-03,151.869995,152.660004,151.750000,152.639999,141.943832,2286800
2019-07-05,152.009995,152.619995,151.259995,152.550003,141.860123,2446300
2019-07-08,151.869995,152.029999,151.369995,151.729996,141.097549,2611300
2019-07-09,151.020004,152.089996,151.020004,152.000000,141.348663,3178000
2019-07-10,152.589996,153.130005,152.119995,152.619995,141.925201,1852500
2019-07-11,152.940002,153.029999,152.240005,152.830002,142.120499,2641000
2019-07-12,153.100006,153.639999,152.990005,153.610001,142.845825,1656000
2019-07-15,153.830002,153.830002,153.270004,153.509995,142.752838,2155000
2019-07-16,153.500000,153.669998,152.949997,153.119995,142.390152,1778500
2019-07-17,153.100006,153.169998,152.110001,152.110001,141.450958,2575500
2019-07-18,151.869995,152.839996,151.589996,152.669998,141.971695,1463500
2019-07-19,153.210007,153.279999,151.740005,151.800003,141.162689,1487900
2019-07-22,152.059998,152.399994,151.759995,152.160004,141.497482,1510000
2019-07-23,152.779999,153.199997,152.300003,153.179993,142.445953,1643800
2019-07-24,152.759995,154.149994,152.759995,154.119995,143.320114,2168900
2019-07-25,153.940002,153.949997,152.889999,153.300003,142.557526,2046000
2019-07-26,153.649994,154.509995,153.610001,154.410004,143.589798,1721600
2019-07-29,154.350006,154.380005,153.630005,154.039993,143.245743,1587600
2019-07-30,153.190002,154.000000,152.960007,153.889999,143.106232,1970300
2019-07-31,153.910004,154.110001,151.070007,152.210007,141.543961,2512000
2019-08-01,152.289993,153.850006,150.259995,150.800003,140.232773,3901500
2019-08-02,150.300003,150.410004,148.580002,149.580002,139.098267,7062200
2019-08-05,147.179993,147.250000,143.869995,145.139999,134.969360,5701800
2019-08-06,146.190002,147.080002,145.210007,147.029999,136.726913,3408400
2019-08-07,145.300003,147.529999,144.179993,147.190002,136.875717,3195500
2019-08-08,147.979996,150.020004,147.699997,149.990005,139.479477,4143200
2019-08-09,149.559998,149.789993,148.020004,148.919998,138.484512,2349700
2019-08-12,148.119995,148.259995,146.550003,147.080002,136.773438,2610200
2019-08-13,146.889999,150.080002,146.529999,149.179993,138.726273,2721400
2019-08-14,146.949997,147.199997,144.779999,144.869995,134.718277,3938800
2019-08-15,145.309998,145.660004,144.050003,145.139999,134.969360,3591900
2019-08-16,146.080002,147.600006,146.000000,147.339996,137.015228,3659300
2019-08-19,149.089996,149.479996,148.630005,149.089996,138.642578,2875000
2019-08-20,148.809998,149.029999,147.899994,147.949997,137.582458,1739000
2019-08-21,149.160004,149.399994,148.820007,149.199997,138.744873,1439700
2019-08-22,149.610001,149.899994,148.130005,149.070007,138.623993,1730700
2019-08-23,148.410004,149.300003,144.639999,145.309998,135.127441,3808300
2019-08-26,146.529999,146.880005,145.660004,146.779999,136.494461,3623000
2019-08-27,147.639999,147.830002,145.679993,146.100006,135.862091,1984700
2019-08-28,145.690002,147.240005,145.309998,147.139999,136.829239,1981000
2019-08-29,148.589996,149.380005,148.100006,149.089996,138.642578,2576000
2019-08-30,149.880005,149.889999,148.440002,149.039993,138.596085,2267900
2019-09-03,147.990005,148.550003,147.369995,148.070007,137.694046,4307800
2019-09-04,149.300003,149.649994,148.820007,149.649994,139.163345,2071700
2019-09-05,151.000000,152.110001,150.750000,151.649994,141.023209,2991800
2019-09-06,151.809998,152.059998,151.399994,151.679993,141.051102,1568700
2019-09-09,152.220001,152.270004,151.149994,151.770004,141.134781,2575200
2019-09-10,151.360001,151.919998,150.630005,151.919998,141.274231,3435200
2019-09-11,152.089996,153.169998,151.699997,153.160004,142.427353,3848100
2019-09-12,153.630005,154.130005,153.050003,153.619995,142.855148,3486800
2019-09-13,153.869995,154.080002,153.279999,153.470001,142.715668,3002500
2019-09-16,152.220001,152.690002,152.039993,152.460007,142.426071,1690800
2019-09-17,152.350006,152.869995,152.000000,152.830002,142.771698,2104500
2019-09-18,152.649994,152.839996,151.350006,152.809998,142.753006,1716700
2019-09-19,153.130005,153.610001,152.550003,152.710007,142.659607,2061400
2019-09-20,153.000000,153.229996,151.600006,152.039993,142.033661,2106100
2019-09-23,151.710007,152.460007,151.570007,152.119995,142.108429,2051800
2019-09-24,152.600006,152.809998,150.199997,150.710007,140.791229,4234600
2019-09-25,150.729996,151.910004,149.919998,151.660004,141.678680,6144100
2019-09-26,151.660004,151.660004,150.470001,151.199997,141.248947,1723000
2019-09-27,151.639999,151.710007,149.440002,150.300003,140.408218,1940200
2019-09-30,150.649994,151.369995,150.550003,151.000000,141.062149,1702000
2019-10-01,151.500000,151.880005,148.919998,149.029999,139.221802,2823000
2019-10-02,148.179993,148.240005,145.820007,146.610001,136.961075,3811500
2019-10-03,146.479996,147.800003,144.899994,147.800003,138.072754,4380400
2019-10-04,148.360001,149.809998,148.039993,149.729996,139.875702,2509200
2019-10-07,149.380005,150.190002,148.889999,149.139999,139.324539,2237400
2019-10-08,148.039993,148.360001,146.710007,146.729996,137.073120,2213900
2019-10-09,147.850006,148.589996,147.520004,148.080002,138.334274,3294600
2019-10-10,148.000000,149.500000,147.990005,149.029999,139.221802,3508900
2019-10-11,150.509995,151.899994,150.470001,150.630005,140.716507,3377100
2019-10-14,150.520004,150.750000,150.250000,150.490005,140.585724,1213500
2019-10-15,151.029999,152.330002,150.919998,151.970001,141.968307,2153200
2019-10-16,151.639999,152.050003,151.369995,151.690002,141.706726,1578400
2019-10-17,152.330002,152.639999,151.839996,152.190002,142.173767,1640400
2019-10-18,151.940002,152.199997,150.899994,151.580002,141.603989,1720000
2019-10-21,152.350006,152.690002,152.059998,152.570007,142.528824,1710100
2019-10-22,152.929993,153.009995,152.039993,152.110001,142.099106,1711800
2019-10-23,151.970001,152.490005,151.770004,152.419998,142.388718,1804000
2019-10-24,153.009995,153.080002,152.279999,152.839996,142.781006,1582200
2019-10-25,152.490005,153.759995,152.419998,153.449997,143.350891,2461600
2019-10-28,154.119995,154.660004,154.000000,154.380005,144.219711,2725500
2019-10-29,154.229996,154.800003,154.110001,154.350006,144.191666,1561500
2019-10-30,154.399994,154.940002,153.639999,154.720001,144.537323,2246000
2019-10-31,154.679993,154.679993,153.419998,154.179993,144.032822,2224400
2019-11-01,155.000000,155.830002,154.919998,155.830002,145.574295,2341400
2019-11-04,156.699997,156.770004,156.179993,156.399994,146.106735,2150600
2019-11-05,156.600006,156.779999,156.070007,156.259995,145.975937,2377100
2019-11-06,156.240005,156.300003,155.630005,156.190002,145.910568,2288400
2019-11-07,157.000000,157.339996,156.410004,156.720001,146.405701,2407300
2019-11-08,156.559998,157.160004,156.080002,157.160004,146.816727,2132400
2019-11-11,156.399994,156.929993,156.250000,156.850006,146.527100,1738900
2019-11-12,157.029999,157.690002,156.740005,157.119995,146.779358,1730700
2019-11-13,156.570007,157.389999,156.389999,157.190002,146.844727,2189400
2019-11-14,156.990005,157.440002,156.720001,157.350006,146.994232,2096200
2019-11-15,158.149994,158.550003,157.789993,158.550003,148.115234,2615300
2019-11-18,158.419998,158.740005,158.119995,158.639999,148.199326,3128400
2019-11-19,159.050003,159.149994,158.259995,158.690002,148.246033,2225200
2019-11-20,158.320007,158.720001,157.250000,158.190002,147.778961,3336200
2019-11-21,158.270004,158.339996,157.440002,157.789993,147.405258,2220300
2019-11-22,158.309998,158.339996,157.610001,158.139999,147.732224,1886000
2019-11-25,158.759995,159.639999,158.600006,159.639999,149.133499,2525300
2019-11-26,159.669998,160.059998,159.479996,159.979996,149.451157,1884900
2019-11-27,160.380005,160.740005,160.020004,160.740005,150.161102,2343200
2019-11-29,160.460007,160.550003,159.919998,160.020004,149.488480,1171000
2019-12-02,160.259995,160.360001,158.449997,158.570007,148.133926,3766700
2019-12-03,157.089996,157.710007,156.380005,157.630005,147.255798,4040300
2019-12-04,158.289993,158.960007,158.100006,158.649994,148.208633,2132100
2019-12-05,159.000000,159.000000,158.179993,158.880005,148.423553,1858100
2019-12-06,159.979996,160.539993,159.889999,160.289993,149.740723,2021000
2019-12-09,160.089996,160.429993,159.750000,159.779999,149.264297,1934300
2019-12-10,159.770004,160.100006,159.289993,159.639999,149.133499,2150800
2019-12-11,159.889999,160.139999,159.570007,160.020004,149.488480,1781300
2019-12-12,160.020004,161.779999,159.839996,161.330002,150.712311,3012200
2019-12-13,161.250000,162.089996,160.669998,161.330002,150.712311,3023500
2019-12-16,162.360001,162.880005,162.220001,162.509995,151.814621,2466000
2019-12-17,162.770004,162.860001,162.440002,162.570007,151.870697,4421500
2019-12-18,162.830002,162.919998,162.259995,162.639999,151.936035,2139800
2019-12-19,162.740005,163.350006,162.699997,163.350006,152.599335,3018600
2019-12-20,164.000000,164.339996,163.860001,164.190002,153.384048,3142900
2019-12-23,164.559998,164.589996,164.199997,164.289993,153.477448,3822900
2019-12-24,163.679993,163.720001,163.250000,163.440002,153.511292,1624900
2019-12-26,163.699997,164.229996,163.630005,164.229996,154.253311,2515000
2019-12-27,164.610001,164.679993,163.800003,164.080002,154.112381,2356700
2019-12-30,164.300003,164.380005,162.910004,163.190002,153.276505,4503500
2019-12-31,163.000000,163.759995,162.720001,163.619995,153.680359,3262400
2020-01-02,164.679993,164.979996,163.779999,164.979996,154.957764,3291100
2020-01-03,163.289993,164.470001,163.009995,163.929993,153.971512,3625400
2020-01-06,162.919998,164.520004,162.830002,164.490005,154.497482,6813800
2020-01-07,164.270004,164.460007,163.779999,164.100006,154.131180,2498400
2020-01-08,164.199997,165.550003,164.039993,164.910004,154.891983,4244800
2020-01-09,165.809998,165.979996,165.360001,165.940002,155.859436,2216900
2020-01-10,166.259995,166.300003,165.199997,165.460007,155.408585,4023000
2020-01-13,166.000000,166.630005,165.520004,166.589996,156.469955,3997100
2020-01-14,166.550003,167.119995,166.169998,166.500000,156.385406,3062000
2020-01-15,166.500000,167.399994,166.419998,166.910004,156.770508,2479200
2020-01-16,167.710007,168.369995,167.610001,168.339996,158.113602,2205600
2020-01-17,169.009995,169.009995,168.369995,168.759995,158.508087,2272000
2020-01-21,168.399994,168.850006,168.169998,168.399994,158.169952,3174200
2020-01-22,168.929993,169.320007,168.350006,168.500000,158.263901,2113600
2020-01-23,168.110001,168.770004,167.389999,168.690002,158.442352,2370000
2020-01-24,169.089996,169.089996,166.330002,167.089996,156.939545,3292500
2020-01-27,164.229996,165.320007,163.839996,164.580002,154.582031,4692800
2020-01-28,165.330002,166.669998,165.059998,166.169998,156.075455,4010700
2020-01-29,166.960007,166.990005,165.919998,166.059998,155.972122,1751700
2020-01-30,165.000000,166.610001,164.470001,166.460007,156.347839,2835900
2020-01-31,166.160004,166.210007,163.039993,163.520004,153.586441,4525300
2020-02-03,164.350006,165.830002,164.309998,164.960007,154.938965,2783200
2020-02-04,166.970001,168.020004,166.809998,167.559998,157.381027,2732700
2020-02-05,169.130005,169.350006,168.169998,169.210007,158.930786,4133700
2020-02-06,169.759995,169.830002,169.190002,169.679993,159.372208,2202300
2020-02-07,169.050003,169.399994,168.410004,168.710007,158.461151,2579200
2020-02-10,168.279999,169.949997,168.259995,169.949997,159.625809,2494100
2020-02-11,170.740005,171.250000,170.110001,170.419998,160.067261,2921700
2020-02-12,171.240005,171.550003,170.910004,171.490005,161.072266,2154100
2020-02-13,170.699997,171.929993,170.550003,171.419998,161.006531,2827500
2020-02-14,171.600006,171.770004,170.979996,171.699997,161.269501,2527800
2020-02-18,171.270004,171.539993,170.529999,171.300003,160.893799,2459400
2020-02-19,171.919998,172.559998,171.770004,172.169998,161.710968,2488100
2020-02-20,171.960007,172.429993,169.899994,171.649994,161.222549,7061600
2020-02-21,170.949997,171.029999,169.399994,169.889999,159.569473,2983500
2020-02-24,164.500000,165.869995,163.589996,164.300003,154.319077,8710900
2020-02-25,165.039993,165.389999,158.770004,159.279999,149.604004,10112300
2020-02-26,160.009995,161.809998,158.000000,158.399994,148.777466,8210300
2020-02-27,155.039993,157.529999,151.399994,151.460007,142.259064,14384200
2020-02-28,146.419998,150.589996,145.300003,150.440002,141.301041,22272400
2020-03-02,151.410004,156.820007,149.580002,156.669998,147.152542,12071600
2020-03-03,157.339996,159.300003,151.080002,152.630005,143.357971,8623100
2020-03-04,155.520004,158.750000,154.050003,158.729996,149.087402,5226600
2020-03-05,154.809998,156.360001,152.110001,153.440002,144.118759,5343100
2020-03-06,148.979996,151.339996,147.119995,150.589996,141.441879,9947700
2020-03-09,140.000000,143.630005,138.240005,138.500000,130.086349,18537100
2020-03-10,144.350006,145.410004,137.899994,145.369995,136.539047,11693300
2020-03-11,141.449997,142.199997,136.300003,138.009995,129.626114,10760200
2020-03-12,129.179993,133.669998,124.410004,124.589996,117.021339,20969500
2020-03-13,132.000000,135.929993,125.000000,135.929993,127.672440,15351600
2020-03-16,121.059998,127.989998,120.000000,120.459999,113.142265,14652900
2020-03-17,122.209999,127.370003,118.000000,126.500000,118.815338,16645800
2020-03-18,118.500000,122.360001,113.000000,119.209999,111.968193,15388000
2020-03-19,117.410004,122.800003,114.589996,120.089996,112.794701,11083500
2020-03-20,121.150002,122.660004,114.800003,115.190002,108.192406,12264900
2020-03-23,113.650002,114.900002,109.489998,111.910004,105.111649,16443000
2020-03-24,117.629997,122.580002,117.000000,122.529999,115.086487,10986900
2020-03-25,123.540001,129.029999,120.589996,124.220001,116.673851,14428100
2020-03-26,124.839996,131.630005,124.660004,131.110001,123.756981,10549100
2020-03-27,127.120003,130.509995,125.510002,126.930000,119.811424,9731500
2020-03-30,127.779999,131.169998,126.639999,130.779999,123.445503,10416300
2020-03-31,130.970001,131.610001,128.020004,128.910004,121.680389,8662400
2020-04-01,124.129997,125.620003,121.769997,122.959999,116.064072,7911500
2020-04-02,122.379997,126.129997,122.019997,125.519997,118.480499,6244300
2020-04-03,124.849998,126.040001,121.860001,123.379997,116.460510,6584400
2020-04-06,128.429993,132.800003,127.779999,132.009995,124.606552,9369400
2020-04-07,137.020004,137.279999,132.080002,132.160004,124.748138,10469900
2020-04-08,133.729996,137.449997,132.419998,136.800003,129.127884,6610400
2020-04-09,138.919998,140.779999,137.809998,139.360001,131.544296,9311600
2020-04-13,138.750000,140.059998,135.630005,137.699997,129.977386,7291600
2020-04-14,140.589996,142.210007,139.970001,141.880005,133.922989,5609300
2020-04-15,138.740005,139.490005,137.429993,138.550003,130.779739,5164100
2020-04-16,139.270004,139.550003,137.429993,139.199997,131.393311,5301200
2020-04-17,142.710007,143.479996,141.080002,143.139999,135.112305,6411200
2020-04-20,141.000000,143.050003,140.509995,140.820007,132.922455,5414000
2020-04-21,138.100006,138.979996,135.869995,136.449997,128.797501,6367500
2020-04-22,139.259995,140.300003,138.360001,139.529999,131.704803,6340900
2020-04-23,140.220001,141.979996,139.440002,139.550003,131.723663,6198300
2020-04-24,140.500000,141.970001,139.259995,141.630005,133.687012,4403600
2020-04-27,142.649994,144.660004,141.000000,144.139999,136.056198,4968200
2020-04-28,146.169998,146.479996,143.369995,143.690002,135.631485,3594500
2020-04-29,146.809998,148.539993,146.029999,147.759995,139.473236,4990900
2020-04-30,146.779999,147.050003,145.119995,145.839996,137.660873,4228800
2020-05-01,143.119995,143.600006,139.800003,141.809998,133.856888,4232500
2020-05-04,140.669998,142.449997,139.910004,142.350006,134.366623,4741200
2020-05-05,144.080002,145.339996,143.460007,143.669998,135.612595,3665900
2020-05-06,144.610001,144.869995,142.699997,142.880005,134.866882,3927300
2020-05-07,144.699997,145.759995,144.399994,144.750000,136.632019,3796300
2020-05-08,146.449997,147.630005,145.880005,147.470001,139.199493,4248400
2020-05-11,146.220001,148.210007,146.029999,147.490005,139.218384,4240900
2020-05-12,148.080002,148.309998,144.199997,144.350006,136.254486,4864400
2020-05-13,143.899994,144.309998,140.020004,141.449997,133.517105,5862100
2020-05-14,139.850006,143.089996,138.369995,142.970001,134.951859,7561000
2020-05-15,141.770004,143.860001,141.190002,143.830002,135.763626,3845600
2020-05-18,147.529999,149.410004,147.250000,148.600006,140.266113,4557800
2020-05-19,148.360001,149.300003,147.020004,147.020004,138.774719,3180900
2020-05-20,149.169998,150.190002,148.910004,149.740005,141.342148,3894000
2020-05-21,149.600006,150.130005,148.020004,148.839996,140.492661,3419200
2020-05-22,148.759995,149.279999,147.970001,149.259995,140.889084,3003000
2020-05-26,152.839996,152.889999,151.110001,151.339996,142.852402,4197500
2020-05-27,153.000000,153.729996,150.020004,153.729996,145.108398,5077700
2020-05-28,154.410004,155.190002,152.729996,153.199997,144.608139,4601500
2020-05-29,152.800003,154.130005,151.410004,153.710007,145.089569,4776100
2020-06-01,153.619995,155.089996,153.270004,154.750000,146.071198,3478900
2020-06-02,155.199997,156.000000,154.429993,155.919998,147.175568,4157200
2020-06-03,157.199997,158.800003,157.009995,158.350006,149.469299,9496400
2020-06-04,157.710007,158.649994,156.619995,157.850006,148.997375,5629200
2020-06-05,161.399994,163.080002,161.000000,161.899994,152.820190,4373400
2020-06-08,162.899994,164.199997,162.320007,164.100006,154.896820,5851300
2020-06-09,162.649994,163.479996,161.880005,162.600006,153.480957,3200400
2020-06-10,162.809998,163.250000,161.009995,161.389999,152.338791,4292900
2020-06-11,156.910004,157.699997,151.630005,151.869995,143.352692,12504600
2020-06-12,156.490005,156.490005,150.830002,153.970001,145.334946,6882100
2020-06-15,150.559998,156.160004,149.850006,155.619995,146.892410,4859200
2020-06-16,160.119995,160.119995,155.910004,158.610001,149.714737,4581200
2020-06-17,159.139999,159.210007,157.410004,157.839996,148.987915,3702200
2020-06-18,156.940002,158.300003,156.429993,157.970001,149.110611,2797800
2020-06-19,159.860001,159.880005,156.289993,157.080002,148.270523,3824900
2020-06-22,156.949997,158.300003,156.050003,158.169998,149.299393,2561300
2020-06-23,159.630005,159.979996,158.550003,158.789993,149.884628,2555100
2020-06-24,157.630005,157.910004,153.410004,154.479996,145.816299,3729100
2020-06-25,153.429993,155.770004,152.410004,155.639999,147.580032,4029200
2020-06-26,154.979996,155.169998,151.729996,152.020004,144.147491,3508500
2020-06-29,152.699997,154.279999,151.350006,154.250000,146.261978,3161600
2020-06-30,154.479996,157.220001,154.070007,156.529999,148.423904,4317400
2020-07-01,156.899994,158.039993,156.610001,157.440002,149.286819,3640900
2020-07-02,159.300003,160.070007,157.860001,158.070007,149.884186,3181600
2020-07-06,160.500000,161.029999,159.860001,160.559998,152.245209,3307600
2020-07-07,159.789993,160.880005,158.729996,158.929993,150.699661,2357400
2020-07-08,159.309998,160.279999,158.369995,160.229996,151.932297,2434900
2020-07-09,160.559998,160.699997,157.279999,159.240005,150.993591,2465200
2020-07-10,159.169998,161.009995,158.429993,160.949997,152.615021,2391800
2020-07-13,162.080002,163.550003,158.880005,159.210007,150.965164,4694700
2020-07-14,158.500000,161.419998,157.740005,161.300003,152.946884,3221300
2020-07-15,163.330002,163.639999,161.669998,163.300003,154.843338,3747800
2020-07-16,162.160004,162.800003,161.679993,162.570007,154.151169,2190700
2020-07-17,163.089996,163.509995,162.070007,163.190002,154.739014,2141100
2020-07-20,163.020004,164.860001,162.600006,164.440002,155.924286,3113200
2020-07-21,165.639999,165.899994,164.369995,164.910004,156.369949,2345600
2020-07-22,164.589996,165.940002,164.589996,165.770004,157.185425,2723200
2020-07-23,165.610001,166.199997,163.080002,163.960007,155.469193,3114900
2020-07-24,162.830002,163.399994,161.899994,162.690002,154.264938,2360800
2020-07-27,163.059998,164.100006,162.630005,164.089996,155.592422,2423500
2020-07-28,163.619995,164.229996,162.779999,162.889999,154.454559,1904900
2020-07-29,163.460007,165.429993,163.460007,165.050003,156.502701,2153300
2020-07-30,163.440002,164.869995,162.410004,164.679993,156.151855,2473300
2020-07-31,165.539993,165.619995,162.960007,165.520004,156.948364,3159700
2020-08-03,166.470001,167.300003,166.149994,166.960007,158.313797,4341600
2020-08-04,166.610001,167.619995,166.529999,167.619995,158.939636,2811700
2020-08-05,168.479996,168.919998,168.300003,168.839996,160.096451,2683000
2020-08-06,168.619995,169.779999,168.279999,169.660004,160.873993,2150900
2020-08-07,169.220001,169.949997,168.600006,169.800003,161.006729,2194200
2020-08-10,170.029999,170.389999,169.050003,170.270004,161.452393,2496700
2020-08-11,171.000000,171.330002,168.479996,168.899994,160.153305,3124600
2020-08-12,170.369995,171.520004,170.339996,171.160004,162.296295,3364900
2020-08-13,170.789993,171.750000,170.479996,171.029999,162.173019,2247200
2020-08-14,170.720001,171.300003,170.380005,170.979996,162.125610,2213900
2020-08-17,171.429993,171.860001,171.389999,171.710007,162.817810,3422400
2020-08-18,172.000000,172.270004,170.979996,171.970001,163.064362,3551400
2020-08-19,172.169998,172.500000,170.990005,171.300003,162.429031,2291000
2020-08-20,170.259995,172.059998,170.190002,171.789993,162.893661,2184400
2020-08-21,171.539993,172.300003,171.410004,172.220001,163.301407,2284500
