Date,MMM,ABBV,APD,AEP,AMGN,ADM,T,BKR,BAC,BK,BAX,BMY,CVX,CSCO,KO,CMCSA,ED,GLW,CVS,DRI,DVN,FANG,D,DOW,DTE,DUK,EIX,ETR,EOG,ES,EXC,XOM,FIS,FITB,FE,F,GIS,GPC,GILD,GS,HSY,HPE,IBM,JNJ,KVUE,KDP,KMB,KMI,LMT,LYB,MDT,MET,MS,NEM,NEE,OKE,PEP,PFE,PSX,PXD,PNC,PPL,PRU,PEG,RTX,SRE,SO,STT,TROW,TGT,USB,UPS,VLO,VZ,VICI,WEC,WMB,XEL
2019-03-11,167.7454833984375,61.984683990478516,164.0412139892578,69.289794921875,158.0247344970703,37.44940185546875,15.368879318237305,22.711700439453125,25.5743465423584,44.48464584350586,68.87200164794922,43.1716423034668,99.12760925292969,44.61258316040039,39.50576400756836,34.8602294921875,70.10525512695312,29.421432495117188,46.47262954711914,95.27015686035156,21.196979522705078,80.04763793945312,61.628746032714844,,89.29248046875,73.48872375488281,50.97724151611328,77.7901611328125,68.80719757080078,60.087547302246094,29.473434448242188,61.8861083984375,97.19208526611328,22.162565231323242,33.7242546081543,6.858415603637695,39.83281326293945,92.41742706298828,52.57701873779297,173.4829559326172,100.576904296875,13.425149917602539,103.41584014892578,120.90560913085938,,24.07537078857422,99.33364868164062,14.534710884094238,266.3694763183594,65.84239196777344,80.85784912109375,37.30247497558594,35.76569747924805,28.000652313232422,42.22011947631836,46.58381652832031,101.2578353881836,32.31890869140625,78.14456939697266,102.91969299316406,107.32542419433594,25.701162338256836,73.38134765625,49.343841552734375,70.03775024414062,52.47084045410156,41.85212707519531,58.524131774902344,82.61479187011719,67.89300537109375,42.14240264892578,92.50992584228516,66.73839569091797,44.43705368041992,16.56540870666504,66.1688232421875,20.07272720336914,48.645687103271484
2019-03-12,166.69248962402344,62.508636474609375,164.1304168701172,69.71761322021484,158.05906677246094,37.510597229003906,15.577392578125,22.9859561920166,25.5743465423584,44.55331802368164,69.38542938232422,42.73059844970703,99.35214233398438,44.810218811035156,39.39455795288086,35.145015716552734,70.65433502197266,29.421432495117188,47.25077438354492,95.84819030761719,21.92896270751953,82.44300842285156,61.63682556152344,,89.5595703125,73.61071014404297,51.8089714050293,78.56010437011719,69.38153076171875,60.2841911315918,29.701627731323242,62.05674743652344,97.49171447753906,22.80934715270996,33.90363693237305,6.826552391052246,39.764892578125,92.73020935058594,52.97744369506836,174.0672607421875,99.64689636230469,13.027766227722168,103.84387969970703,121.44660186767578,,24.388851165771484,99.4941635131836,14.505494117736816,264.1993103027344,66.27293395996094,81.24457550048828,37.30247497558594,35.91953659057617,28.89633560180664,42.52980422973633,46.907066345214844,101.24046325683594,32.49802780151367,78.72660064697266,104.9323959350586,106.61583709716797,25.772605895996094,73.52104949951172,49.73072814941406,69.29298400878906,52.81584930419922,42.080116271972656,58.78824234008789,83.73198699951172,67.8128890991211,41.806644439697266,92.66293334960938,67.03421020507812,44.3213005065918,16.55769157409668,66.5376205444336,20.197450637817383,49.001529693603516
2019-03-13,167.38906860351562,62.659446716308594,165.0667724609375,69.77635192871094,160.77951049804688,37.82530212402344,15.399397850036621,23.354482650756836,25.883642196655273,45.00819778442383,70.0271987915039,43.23099899291992,99.96955871582031,45.18828201293945,39.53997802734375,35.20732498168945,70.86229705810547,29.516069412231445,48.91082763671875,96.37367248535156,22.363582611083984,84.8383560180664,61.61260223388672,,89.63175201416016,73.65138244628906,51.7605094909668,78.65946960449219,70.64981842041016,60.361148834228516,29.80371856689453,62.60750198364258,97.7005386352539,22.907596588134766,33.936248779296875,6.79469108581543,39.9771728515625,93.12123107910156,53.729244232177734,174.61614990234375,100.02610778808594,13.206461906433105,104.05416870117188,121.64727783203125,,24.487375259399414,100.0770263671875,14.59314250946045,265.53814697265625,65.97600555419922,81.75431823730469,37.41127395629883,36.24428939819336,28.804264068603516,42.54763412475586,47.300594329833984,101.24915313720703,32.7160758972168,79.28438568115234,105.4375,107.6343002319336,25.79641342163086,73.82369232177734,50.05032730102539,70.3879165649414,52.960662841796875,42.12083435058594,59.512454986572266,84.49903106689453,68.64965057373047,42.24067306518555,94.23551177978516,67.33000183105469,44.49878692626953,16.573123931884766,66.7262954711914,20.322166442871094,49.16642761230469
2019-03-14,167.9722442626953,63.46921157836914,165.16490173339844,69.60855865478516,161.13133239746094,37.895233154296875,15.399397850036621,23.74872398376465,26.033870697021484,45.2828483581543,70.14640045166016,42.31498718261719,99.91343688964844,45.317169189453125,39.43643569946289,35.483211517333984,70.6959228515625,29.43864631652832,48.314239501953125,96.37367248535156,22.554719924926758,85.48641967773438,61.887142181396484,,89.79058074951172,73.48872375488281,51.72014236450195,78.60152435302734,71.54322052001953,60.63472366333008,29.797712326049805,62.39807891845703,98.1833724975586,23.25963592529297,33.60194396972656,6.699101448059082,40.299842834472656,93.06040954589844,53.45695495605469,174.81088256835938,99.66495513916016,13.325591087341309,104.22686767578125,120.43441772460938,,24.514245986938477,100.06011962890625,14.59314250946045,261.2154235839844,64.90708923339844,82.02679443359375,37.528446197509766,36.48358154296875,27.97553825378418,42.54985046386719,47.167091369628906,100.31117248535156,32.077491760253906,79.59962463378906,105.97370147705078,108.19367218017578,25.86784553527832,73.93233489990234,50.159664154052734,70.52685546875,53.00751876831055,41.957977294921875,59.8873405456543,84.57463073730469,68.0888442993164,42.347145080566406,94.25251770019531,67.90560150146484,44.72260284423828,16.526832580566406,66.57190704345703,20.344179153442383,49.09212875366211
2019-03-15,168.53924560546875,64.57266235351562,164.84385681152344,70.3048324584961,164.11778259277344,37.746620178222656,15.597738265991211,23.868715286254883,25.892480850219727,45.59183120727539,70.54064178466797,42.374366760253906,100.48275756835938,45.712432861328125,39.09125518798828,36.0172004699707,70.57945251464844,29.69672966003418,48.0721549987793,96.91666412353516,22.661760330200195,83.99341583251953,62.21015930175781,,90.1870346069336,73.72457122802734,51.61516571044922,78.36969757080078,70.87317657470703,61.327247619628906,30.02590560913086,62.17312240600586,99.18541717529297,23.185956954956055,33.61825180053711,6.715033531188965,40.3422966003418,93.01695251464844,54.15003204345703,175.51023864746094,100.03514099121094,13.674473762512207,104.70750427246094,120.06794738769531,,24.791898727416992,101.52999877929688,14.512800216674805,259.1501770019531,64.58048248291016,82.43108367919922,37.921817779541016,37.03053665161133,27.741153717041016,42.60778045654297,46.97734069824219,100.45013427734375,32.53696823120117,79.64005279541016,105.42975616455078,108.41069030761719,25.986909866333008,74.48331451416016,50.23535919189453,69.98773193359375,53.079925537109375,42.2266731262207,59.72545623779297,86.05309295654297,68.24016571044922,42.6419563293457,93.09646606445312,68.01753997802734,45.062164306640625,16.61941909790039,67.65257263183594,20.219459533691406,49.38933181762695
2019-03-18,168.87130737304688,64.02489471435547,165.3075408935547,70.02799987792969,164.17787170410156,37.13469696044922,15.663851737976074,24.15153694152832,26.35200309753418,46.329952239990234,70.5498046875,42.289546966552734,100.9398422241211,45.97880172729492,39.18618392944336,35.527713775634766,70.46296691894531,29.550479888916016,48.99728775024414,97.29326629638672,23.326932907104492,85.75712585449219,61.86293411254883,,89.72149658203125,73.2447280883789,51.292171478271484,78.22894287109375,73.322021484375,60.92543029785156,29.827735900878906,62.89451599121094,98.49309539794922,23.54619026184082,33.62641525268555,6.826552391052246,40.43569564819336,93.24288177490234,53.646732330322266,179.23712158203125,99.79133605957031,13.478759765625,105.29327392578125,119.69269561767578,,24.926250457763672,101.0062484741211,14.600444793701172,260.4540710449219,64.78089904785156,80.76118469238281,38.26495361328125,37.62877655029297,27.62396240234375,42.52535629272461,48.04548645019531,101.8484115600586,32.56032943725586,79.80171966552734,107.69111633300781,110.09705352783203,25.971031188964844,75.46888732910156,50.13443374633789,70.53242492675781,53.09270477294922,42.16153335571289,60.338890075683594,86.39752197265625,69.32616424560547,42.95315933227539,94.09102630615234,69.35263061523438,44.815208435058594,16.573123931884766,67.2322998046875,20.38819122314453,49.057167053222656
2019-03-19,169.30062866210938,64.15987396240234,164.88841247558594,69.25624084472656,164.33230590820312,37.59801483154297,15.602824211120605,23.842998504638672,26.20177459716797,45.59183120727539,71.13655853271484,42.06901550292969,100.45869445800781,45.80695724487305,39.31562423706055,35.403114318847656,69.72258758544922,29.774150848388672,49.36042022705078,96.66268920898438,23.120502471923828,84.64149475097656,60.71626663208008,,88.84858703613281,72.48023986816406,50.880348205566406,77.14439392089844,74.08777618408203,60.01913070678711,29.473434448242188,62.73163604736328,97.10844421386719,22.776599884033203,32.949642181396484,6.930104732513428,40.113037109375,93.15599060058594,54.03451156616211,178.04202270507812,98.71685028076172,13.512796401977539,105.50353240966797,120.80088806152344,,24.630680084228516,101.3188247680664,14.644268989562988,259.5439758300781,64.55077362060547,81.43793487548828,37.69584274291992,37.560394287109375,27.858352661132812,41.997310638427734,48.00332260131836,102.56059265136719,32.941925048828125,79.93914794921875,107.40357971191406,108.09346771240234,25.47891616821289,75.11966705322266,49.72231674194336,70.31565856933594,52.78603744506836,41.51829147338867,59.776573181152344,86.22109985351562,69.84246063232422,42.527305603027344,93.8019790649414,69.09679412841797,44.37531661987305,16.50368309020996,66.5633316040039,20.637636184692383,48.655052185058594
2019-03-20,168.7174530029297,63.850250244140625,164.66546630859375,69.51629638671875,164.0148162841797,36.977352142333984,15.516366958618164,24.211532592773438,25.309232711791992,44.6133918762207,70.76068115234375,41.721275329589844,99.985595703125,45.76397705078125,39.289737701416016,35.12721633911133,69.74755096435547,29.43864631652832,48.55633544921875,95.15630340576172,23.892711639404297,86.28214263916016,60.514404296875,38.22590255737305,89.0376968383789,72.69169616699219,51.1064453125,77.46727752685547,76.48876953125,60.0362548828125,29.48543930053711,63.08069610595703,97.24507904052734,21.663148880004883,33.096405029296875,6.778759956359863,41.00461959838867,93.19072723388672,53.300193786621094,172.0223388671875,99.14124298095703,13.50428581237793,104.8351821899414,119.79742431640625,,24.863554000854492,101.0062484741211,14.673483848571777,259.00140380859375,64.08313751220703,80.61176300048828,36.306514739990234,36.7741584777832,28.35222816467285,42.302547454833984,48.34766387939453,102.76033020019531,32.84068298339844,79.36520385742188,112.24494934082031,104.73746490478516,25.48685073852539,72.8769302368164,49.52888107299805,69.648681640625,53.26308059692383,41.672996520996094,58.15776062011719,84.725830078125,69.02352142333984,41.24976348876953,91.73640441894531,69.10476684570312,44.506507873535156,16.549972534179688,66.67483520507812,20.799039840698242,48.80366134643555
2019-03-21,169.77847290039062,64.49327087402344,166.93057250976562,70.5396957397461,164.6755828857422,37.48435974121094,15.796079635620117,24.391508102416992,24.902734756469727,44.53614044189453,71.925048828125,41.49226760864258,100.9238052368164,46.34828567504883,39.27246856689453,35.643402099609375,70.20508575439453,29.92901039123535,49.628448486328125,101.68982696533203,24.19854164123535,86.8809814453125,60.651668548583984,37.59646987915039,89.64875793457031,73.12274169921875,52.47111892700195,78.60979461669922,77.27049255371094,60.583438873291016,29.82172966003418,63.445274353027344,100.3514633178711,20.860807418823242,33.62641525268555,6.922141075134277,42.490604400634766,94.79822540283203,53.5642204284668,172.25250244140625,100.67621612548828,13.631926536560059,106.2169418334961,120.50421905517578,,25.11433982849121,102.60282897949219,14.914517402648926,261.65289306640625,65.55290985107422,81.38941955566406,36.172603607177734,36.859615325927734,28.7372989654541,42.7570686340332,49.08552551269531,103.73303985595703,32.98086929321289,79.66431427001953,113.13861846923828,102.60029602050781,25.63766098022461,73.1330337524414,50.02509307861328,70.52130126953125,54.03059768676758,41.99054718017578,58.0044059753418,85.94387817382812,70.75933074951172,40.6683235168457,93.33447265625,69.05680847167969,44.984989166259766,16.789161682128906,67.5582046508789,21.22456169128418,49.371856689453125
2019-03-22,165.7691650390625,63.31836700439453,166.1369171142578,71.42050170898438,160.22166442871094,37.25708770751953,15.801159858703613,23.27735137939453,23.868803024291992,43.34314727783203,70.81566619873047,40.84765625,98.70259857177734,45.317169189453125,39.63490295410156,35.11832046508789,70.63770294189453,29.103139877319336,48.45258331298828,102.85464477539062,23.196958541870117,83.15668487548828,60.98273849487305,37.304786682128906,90.8489990234375,73.76525115966797,52.236942291259766,79.57843780517578,74.72592163085938,61.29305648803711,30.194049835205078,62.42910385131836,100.5792007446289,20.156719207763672,34.058563232421875,6.80265474319458,43.08499526977539,93.3906021118164,52.61538314819336,167.27737426757812,101.12767028808594,13.010746002197266,104.72251892089844,119.4658432006836,,24.818767547607422,103.1012191772461,14.534710884094238,257.2775573730469,63.1478157043457,79.8782958984375,34.97578430175781,35.65460205078125,28.87960433959961,43.20711135864258,48.4952278137207,104.8447036743164,32.59147644042969,77.58680725097656,109.22976684570312,99.49475860595703,25.550352096557617,69.81163024902344,50.1512565612793,69.55977630615234,54.1164436340332,42.24296188354492,55.38022994995117,82.9617919921875,69.71782684326172,39.53818893432617,91.25186920166016,67.65776062011719,46.11945724487305,16.897178649902344,68.03851318359375,20.88707733154297,49.887603759765625
2019-03-25,164.59469604492188,63.11989974975586,165.7980499267578,71.57148742675781,160.1272735595703,37.021060943603516,15.648597717285156,23.50875473022461,23.718570709228516,43.154327392578125,71.17323303222656,40.279388427734375,98.54222869873047,45.3085823059082,39.72120666503906,34.86913299560547,70.7957534790039,29.02571678161621,47.510162353515625,103.96690368652344,23.563947677612305,82.8367691040039,61.32190704345703,37.72696304321289,91.00904846191406,73.8221664428711,51.913936614990234,79.33007049560547,74.00799560546875,61.3614616394043,30.254106521606445,61.994693756103516,98.76638793945312,19.99297523498535,34.131935119628906,6.778759956359863,43.38218307495117,93.9206314086914,52.63187789916992,166.8789825439453,101.50691223144531,12.891615867614746,104.51976013183594,119.20408630371094,,24.908336639404297,102.98296356201172,14.702699661254883,257.3738098144531,61.96015167236328,80.08155059814453,35.042720794677734,35.2529411315918,29.21443748474121,43.13581848144531,48.684967041015625,104.9576187133789,32.62263488769531,77.48979949951172,108.74019622802734,99.49475860595703,25.677352905273438,69.80384826660156,50.109195709228516,69.69869995117188,53.67431640625,42.381385803222656,55.27798080444336,82.50817108154297,69.90476989746094,39.390777587890625,90.86935424804688,68.33731842041016,46.366416931152344,16.904895782470703,68.2186279296875,21.055824279785156,49.887603759765625
